time,block4a,base,block4a_diff,base_diff,soil_moisture,soil_moisture_diff,infiltration,infiltration_diff,precipitation,temperature,frost,frost_days,ftc,ftc_days
2022-01-27,148.145728380304,116.12347086776,1.44555353735387,0.638219464074169,46,0,0,0,5.3,-0.75,1,3,0,0
2022-01-28,146.362703778695,116.041137027079,-1.78302460160901,-0.0823338406812439,46,0,0,0,1.1,-2.44999999999999,1,4,0,0
2022-01-29,147.681888365268,117.118394463423,1.31918458657302,1.07725743634427,46,0,0,0,10,-2.34999999999997,1,5,0,0
2022-01-30,146.858457926894,116.29596114243,-0.823430438373975,-0.822433320993071,46,0,0,0,16,-1.44999999999999,1,6,0,0
2022-01-31,146.92986019841,115.998795156702,0.0714022715156375,-0.29716598572827,46,0,0,0,0.1,-7.04999999999995,1,7,0,0
2022-02-01,147.22350792995,115.525227526115,0.293647731539892,-0.47356763058707,46,0,0,0,0,-7.25,1,8,0,0
2022-02-02,147.329789869396,116.239116305493,0.106281939445978,0.713888779378934,45,-1,0,0,5.3,-5.64999999999998,1,9,0,0
2022-02-03,147.073755511785,115.874628128482,-0.256034357610702,-0.36448817701158,45,0,0,0,1.8,-5.14999999999998,1,10,0,0
2022-02-04,153.176895730993,115.884084508017,6.10314021920817,0.00945637953486767,45,0,0,0,6.9,-1.75,1,11,0,0
2022-02-05,148.580982589261,116.078518455316,-4.59591314173207,0.194433947299217,45,0,0,0,10.1,-4.25,1,12,0,0
2022-02-06,147.646330400762,116.346380992532,-0.934652188499229,0.267862537215649,45,0,0,0,6.9,-4.25,1,13,0,0
2022-02-07,147.007779939512,116.797525920194,-0.638550461250276,0.451144927662313,45,0,0,0,7.1,-4.44999999999999,1,14,0,0
2022-02-08,147.78002376867,116.209774286042,0.772243829158668,-0.587751634152411,45,0,0,0,5.1,-2.25,1,15,0,0
2022-02-09,146.842950793999,115.95993837379,-0.937072974671565,-0.249835912251314,45,0,0,0,22.2,-2.44999999999999,1,16,0,0
2022-02-10,146.356032145195,116.145418078633,-0.486918648803851,0.185479704842891,45,0,0,0,10.6,-4.04999999999995,1,17,0,0
2022-02-11,147.91422369794,116.372554699559,1.55819155274503,0.227136620925449,45,0,0,0,1.4,-5.64999999999998,1,18,0,0
2022-02-12,146.108806316826,116.54206804379,-1.80541738111401,0.169513344231305,45,0,0,0,1,-4.54999999999995,1,19,0,0
2022-02-13,143.980842418776,116.74426881907,-2.1279638980499,0.202200775280119,45,0,0,0,9.7,-0.649999999999977,1,20,0,0
2022-02-14,142.66048335768,116.991727366095,-1.32035906109573,0.247458547025374,44,-1,0,0,3.6,-0.349999999999966,1,21,0,0
2022-02-15,142.037407859466,117.267905264856,-0.623075498214433,0.27617789876092,44,0,0,0,0,-2.84999999999997,1,22,0,0
2022-02-16,142.00129465006,117.556264095343,-0.0361132094057268,0.288358830486828,44,0,0,0,0,-3.84999999999997,1,23,0,0
2022-02-17,142.44182245539,117.840265437546,0.440527805330163,0.284001342203041,44,0,0,0,0.3,-4.34999999999997,1,24,0,0
2022-02-18,143.248670001384,118.103370871456,0.806847545993321,0.263105433909615,44,0,0,0,0.6,-3.84999999999997,1,25,0,0
2022-02-19,144.311516013967,118.329041977062,1.06284601258375,0.225671105606466,44,0,0,0,0,-6.44999999999999,1,26,0,0
2022-02-20,145.520039219069,118.500740334356,1.20852320510141,0.171698357293707,44,0,0,0,0,-5.94999999999999,1,27,0,0
2022-02-21,146.763918342615,118.601927523327,1.24387912354635,0.101187188971224,44,0,0,0,1.2,-5.25,1,28,0,0
2022-02-22,147.932832110534,118.616065123966,1.16891376791855,0.0141376006390885,44,0,0,0,0,-5.75,1,29,0,0
2022-02-23,148.916459248752,118.526614716264,0.983627138218054,-0.0894504077027136,44,0,0,0,3.8,-4.84999999999997,1,30,0,0
2022-02-24,149.604478483197,118.317037880209,0.688019234444766,-0.209576836054197,44,0,0,0,6.7,-2.75,1,31,0,0
2022-02-25,149.886568539795,117.970796195794,0.282090056598776,-0.346241684415304,44,0,0,0,3.7,-4.04999999999995,1,32,0,0
2022-02-26,149.652408144475,117.471351243008,-0.234160395320004,-0.499444952786163,44,0,0,0,0.3,-5.75,1,33,0,0
2022-02-27,148.791676023164,116.802164601841,-0.860732121311429,-0.66918664116659,44,0,0,0,0,-1.04999999999995,1,34,0,0
2022-02-28,147.58744573413,115.994825382672,-1.20423028903437,-0.807339219169066,44,0,0,0,0,-1.84999999999997,1,35,0,0
2022-03-01,147.388184310787,115.569131818434,-0.199261423342108,-0.425693564237832,44,0,0,0,1.1,-0.75,1,36,0,0
2022-03-02,147.748102989562,116.240650686222,0.359918678774051,0.671518867787398,44,0,0,0,3.3,-1.25,1,37,0,0
2022-03-03,147.82473068109,116.130221962438,0.0766276915289552,-0.110428723783429,44,0,0,0,0,-2.34999999999997,1,38,0,0
2022-03-04,148.458866422242,116.227290287019,0.634135741151368,0.0970683245805901,44,0,0,0,0,-5.44999999999999,1,39,0,0
2022-03-05,148.050205572249,115.64864496966,-0.408660849992401,-0.578645317358863,43,-1,0,0,0,-6.14999999999998,1,40,0,0
2022-03-06,147.941904940903,116.172147782911,-0.108300631346452,0.523502813250417,43,0,0,0,0,-4.25,1,41,0,0
2022-03-07,148.206038686896,116.189486573338,0.264133745992638,0.0173387904278854,43,0,0,0,0,-3.25,1,42,0,0
2022-03-08,148.721843254255,115.643213777852,0.515804567359453,-0.546272795486303,43,0,0,0,0,-4.94999999999999,1,43,0,0
2022-03-09,148.203326420742,116.433685959112,-0.518516833512734,0.790472181259759,43,0,0,0,0,-2.14999999999998,1,44,1,1
2022-03-10,146.847061225647,117.067762820934,-1.35626519509546,0.634076861822479,43,0,0,0,0,0.650000000000034,0,0,1,2
2022-03-11,148.179903846418,116.707791702518,1.33284262077086,-0.359971118416183,43,0,0,0,0,0.450000000000045,0,0,1,3
2022-03-12,148.013346414021,116.828675008086,-0.166557432396559,0.120883305567489,43,0,0,0,0,-0.849999999999966,1,1,1,4
2022-03-13,148.906286822981,116.523784796414,0.892940408959873,-0.304890211671747,43,0,0,0,0,-0.149999999999977,1,2,1,5
2022-03-14,148.630965058746,116.88796062126,-0.275321764234945,0.364175824846555,43,0,0,0,0,0.450000000000045,0,0,1,6
2022-03-15,148.044698033228,116.881532416512,-0.586267025518225,-0.00642820474820383,43,0,0,0,0,0.550000000000011,0,0,1,7
2022-03-16,148.003089569734,116.737819041438,-0.0416084634942138,-0.143713375074015,43,0,0,0,0,-0.75,1,1,1,8
2022-03-17,148.235104526897,116.950846060193,0.232014957163557,0.213027018754914,43,0,0,0,0,1.05000000000001,0,0,1,9
2022-03-18,148.451577019384,116.980348571769,0.21647249248727,0.0295025115759273,43,0,0,0,4.9,-1.04999999999995,1,1,1,10
2022-03-19,148.337245590297,116.736897555217,-0.114331429087486,-0.243451016551575,43,0,0,0,0.2,-1.44999999999999,1,2,1,11
2022-03-20,147.559328389325,115.588274114315,-0.77791720097153,-1.14862344090287,43,0,0,0,0,0.650000000000034,0,0,1,12
2022-03-21,148.907320723673,116.665420355826,1.34799233434802,1.07714624151141,43,0,0,0,0,1.55000000000001,0,0,1,13
2022-03-22,147.57918622365,116.797307281736,-1.32813450002391,0.131886925909711,43,0,0,0,0.1,-0.75,1,1,1,14
2022-03-23,147.318010791937,115.659957468649,-0.261175431712758,-1.13734981308653,43,0,0,0,0,-3.04999999999995,1,2,1,15
2022-03-24,148.435872025382,116.644451754826,1.1178612334455,0.984494286177011,43,0,0,0,0.1,1.25,0,0,1,16
2022-03-25,147.444628289924,117.140762836075,-0.991243735457942,0.496311081249004,43,0,0,0,0,3.05000000000001,0,0,0,0
2022-03-26,147.952768359037,116.750363570517,0.50814006911213,-0.390399265558202,43,0,0,0,1.2,1.05000000000001,0,0,0,0
2022-03-27,146.866649593234,116.866479321045,-1.08611876580227,0.116115750527911,43,0,0,0,0,0.550000000000011,0,0,0,0
2022-03-28,146.362450216513,116.926398663028,-0.50419937672126,0.0599193419828197,42,-1,0,0,0.7,2.05000000000001,0,0,1,1
2022-03-29,146.135164296417,116.592912350751,-0.227285920095937,-0.333486312276293,42,0,0,0,0,-3.04999999999995,1,1,1,2
2022-03-30,147.017989950755,116.391701463832,0.882825654337609,-0.20121088691954,42,0,0,0,0.1,-6.54999999999995,1,2,0,0
2022-03-31,146.108687036301,116.465912547195,-0.909302914454003,0.074211083362826,42,0,0,0,0,-7.84999999999997,1,3,0,0
2022-04-01,147.235520762045,116.234408334809,1.12683372574469,-0.231504212385644,42,0,0,0,0,-7.04999999999995,1,4,0,0
2022-04-02,147.489641544913,116.280114489604,0.254120782867631,0.0457061547952264,42,0,0,0,0,-7.34999999999997,1,5,0,0
2022-04-03,147.099321604528,116.496583451536,-0.3903199403847,0.216468961931241,42,0,0,0,0,-4.04999999999995,1,6,0,0
2022-04-04,148.408810443682,116.610631087631,1.30948883915374,0.114047636095691,42,0,0,0,7.3,-2.04999999999995,1,7,0,0
2022-04-05,146.577769390786,116.805615122994,-1.83104105289604,0.194984035363149,42,0,0,0,0.4,-4.75,1,8,0,0
2022-04-06,147.032852785637,117.023128846332,0.455083394850817,0.217513723337163,42,0,0,0,0,-7.34999999999997,1,9,0,0
2022-04-07,146.960051944844,116.66954278582,-0.0728008407923539,-0.353586060511276,42,0,0,0,0,-6.14999999999998,1,10,0,0
2022-04-08,146.136724743523,117.63892121262,-0.823327201321064,0.969378426799352,42,0,0,0,0,-5.75,1,11,0,0
2022-04-09,147.446479124216,117.06094351702,1.30975438069223,-0.577977695600055,42,0,0,0,0,-4.84999999999997,1,12,0,0
2022-04-10,148.293502456672,116.769453058507,0.847023332456331,-0.291490458513096,42,0,0,0,0,-2.34999999999997,1,13,0,0
2022-04-11,148.36555691579,117.13455393689,0.0720544591175951,0.365100878383316,42,0,0,0,0,-2.75,1,14,0,0
2022-04-12,147.303603996953,116.606760051872,-1.06195291883674,-0.527793885017658,42,0,0,0,0,-3.44999999999999,1,15,0,0
2022-04-13,146.724343208819,117.263252842114,-0.579260788133837,0.656492790241913,42,0,0,0,0,-0.75,1,16,1,1
2022-04-14,147.587931466248,117.377255033257,0.863588257429285,0.11400219114266,42,0,0,0,0.9,0.150000000000034,0,0,1,2
2022-04-15,147.180697659211,117.55688947301,-0.407233807037443,0.179634439753443,42,0,0,0,0,0.650000000000034,0,0,0,0
2022-04-16,145.748392428178,118.55712426227,-1.43230523103276,1.00023478925952,42,0,0,0,0,0.950000000000045,0,0,0,0
2022-04-17,144.681963975469,118.456128530691,-1.06642845270943,-0.100995731578735,42,0,0,0,0,1.65000000000003,0,0,0,0
2022-04-18,145.327495094741,117.451200140077,0.645531119272448,-1.00492839061363,42,0,0,0,0,3.65000000000003,0,0,0,0
2022-04-19,146.798390761176,116.559029560959,1.47089566643518,-0.892170579118044,42,0,0,0,0,4.35000000000002,0,0,0,0
2022-04-20,144.656401844318,116.494647332063,-2.14198891685794,-0.0643822288961928,42,0,0,0,0,3.75,0,0,0,0
2022-04-21,146.647546635893,116.555710157979,1.99114479157464,0.0610628259161814,42,0,0,0,0,5.15000000000003,0,0,0,0
2022-04-22,145.242375283717,117.349971578946,-1.40517135217613,0.794261420966379,42,0,0,0,0,5.85000000000002,0,0,0,0
2022-04-23,146.673626198841,116.323210489165,1.43125091512377,-1.02676108978116,43,1,2,2,0,5.95000000000005,0,0,0,0
2022-04-24,145.032710615875,117.604403708151,-1.6409155829659,1.2811932189867,44,1,3,1,0,4.15000000000003,0,0,0,0
2022-04-25,144.564395323159,117.27052325548,-0.468315292715602,-0.333880452671593,44,0,0,-3,0,2.15000000000003,0,0,0,0
2022-04-26,143.261572528195,117.277478372764,-1.30282279496433,0.00695511728453369,45,1,2,2,0,3.05000000000001,0,0,0,0
2022-04-27,143.878476363396,117.225728674775,0.616903835201526,-0.0517496979888819,45,0,0,-2,0,0.850000000000023,0,0,0,0
2022-04-28,145.089263298044,117.497533179405,1.21078693464739,0.271804504629287,45,0,0,0,0.1,1.15000000000003,0,0,0,0
2022-04-29,144.442227832719,117.194427186704,-0.647035465324677,-0.303105992700182,45,0,0,0,0.8,0.150000000000034,0,0,0,0
2022-04-30,144.872130939604,118.195450467026,0.429903106884836,1.00102328032125,44,-1,0,0,0,0.950000000000045,0,0,0,0
2022-05-01,144.772916237944,117.425054083692,-0.0992147016595197,-0.770396383333519,44,0,0,0,0,0.450000000000045,0,0,0,0
2022-05-02,144.904887484534,117.713666809492,0.131971246589245,0.288612725799609,44,0,0,0,0,2.05000000000001,0,0,0,0
2022-05-03,144.210111752803,117.768479825906,-0.69477573173026,0.0548130164144141,44,0,0,0,0,0.0500000000000114,0,0,0,0
2022-05-04,144.126947457252,117.536242538346,-0.0831642955514838,-0.232237287560608,44,0,0,0,0,0.450000000000045,0,0,0,0
2022-05-05,145.394910918365,118.010833176099,1.26796346111303,0.474590637753252,45,1,2,2,0.5,2.35000000000002,0,0,0,0
2022-05-06,143.980287062181,118.042843128345,-1.41462385618337,0.0320099522465966,46,1,2,0,0.1,2.85000000000002,0,0,0,0
2022-05-07,144.027870032312,118.629762553345,0.047582970130378,0.586919424999323,52,6,15,13,4.9,3.35000000000002,0,0,1,1
2022-05-08,144.561864061279,118.72330868138,0.533994028967442,0.0935461280353138,51,-1,0,-15,0,-0.549999999999955,1,1,1,2
2022-05-09,144.744018648344,118.272202133266,0.182154587064275,-0.45110654811387,51,0,1,1,0,2.75,0,0,1,3
2022-05-10,144.800781305704,118.451693957586,0.056762657360764,0.179491824319825,54,3,13,12,0.2,5.65000000000003,0,0,0,0
2022-05-11,145.094531607362,118.943619166719,0.293750301657582,0.491925209132575,63,9,31,18,8.5,3.35000000000002,0,0,0,0
2022-05-12,143.179267368739,118.411598762031,-1.91526423862325,-0.5320204046876,60,-3,0,-31,13.7,2.15000000000003,0,0,0,0
2022-05-13,145.285664826815,119.079214148387,2.10639745807597,0.667615386356317,59,-1,5,5,1.2,1.85000000000002,0,0,0,0
2022-05-14,144.845428445287,119.638830141418,-0.440236381527313,0.559615993030249,61,2,13,8,2.8,2.05000000000001,0,0,0,0
2022-05-15,146.733516471917,119.448171566693,1.88808802662939,-0.190658574724608,60,-1,5,-8,0.3,2.55000000000001,0,0,0,0
2022-05-16,145.881878371855,120.069332525951,-0.851638100061763,0.621160959258432,64,4,21,16,0,3.45000000000005,0,0,0,0
2022-05-17,147.246829590794,120.475873956151,1.36495121893955,0.406541430199198,64,0,10,-11,0,5.55000000000001,0,0,0,0
2022-05-18,146.486262372702,121.346880639342,-0.760567218092405,0.871006683191098,66,2,16,6,0,7.95000000000005,0,0,0,0
2022-05-19,146.350572229904,121.689669005711,-0.135690142798154,0.342788366369263,67,1,16,0,0.9,6.55000000000001,0,0,0,0
2022-05-20,146.508711724093,121.438415007567,0.158139494189356,-0.251253998143412,67,0,11,-5,0,6.35000000000002,0,0,0,0
2022-05-21,147.605756015587,122.34909281508,1.09704429149417,0.910677807512073,70,3,23,12,2.8,7.15000000000003,0,0,0,0
2022-05-22,148.786926767295,123.229923457707,1.1811707517073,0.880830642627259,68,-2,10,-13,0.2,4.55000000000001,0,0,0,0
2022-05-23,147.539950497617,123.916652929492,-1.24697626967819,0.686729471785299,69,1,17,7,0,7.35000000000002,0,0,0,0
2022-05-24,148.491086207978,124.928540756505,0.951135710361484,1.01188782701294,74,5,28,11,2.4,6.05000000000001,0,0,0,0
2022-05-25,149.636614674655,125.703011110996,1.14552846667721,0.774470354490489,77,3,28,0,4.8,5.75,0,0,0,0
2022-05-26,151.355766200996,126.890218139807,1.71915152634048,1.18720702881136,76,-1,17,-11,3.2,4.95000000000005,0,0,0,0
2022-05-27,151.821536239886,128.2159930062,0.465770038890042,1.32577486639283,72,-4,8,-9,0.7,3.05000000000001,0,0,0,0
2022-05-28,152.807998414162,129.774157188747,0.986462174276454,1.55816418254699,69,-3,8,0,0.2,3.65000000000003,0,0,0,0
2022-05-29,153.919891652221,131.362384978851,1.11189323805829,1.58822779010401,67,-2,7,-1,0,4.15000000000003,0,0,0,0
2022-05-30,154.699042702647,132.417612371698,0.779151050426407,1.05522739284757,64,-3,4,-3,0.1,2.35000000000002,0,0,0,0
2022-05-31,157.252473138602,133.871720081412,2.55343043595494,1.45410770971355,65,1,13,9,0,6.75,0,0,0,0
2022-06-01,158.365832886348,135.787333801893,1.11335974774588,1.91561372048079,68,3,18,5,0.2,7.85000000000002,0,0,0,0
2022-06-02,159.095709897493,137.205642488406,0.729877011145589,1.41830868651346,74,6,33,15,2.9,7.35000000000002,0,0,0,0
2022-06-03,161.086817401638,139.655098612042,1.99110750414434,2.4494561236362,74,0,18,-15,1.3,5.95000000000005,0,0,0,0
2022-06-04,162.719521852875,141.0351805201,1.6327044512372,1.38008190805769,72,-2,10,-8,0.1,6.05000000000001,0,0,0,0
2022-06-05,164.550391902409,143.025453021266,1.83087004953364,1.99027250116646,71,-1,14,4,0,7.35000000000002,0,0,0,0
2022-06-06,166.927666621896,145.167976114026,2.37727471948767,2.14252309275921,71,0,14,0,0,8.05000000000001,0,0,0,0
2022-06-07,168.834722797925,147.069674313898,1.90705617602833,1.90169819987227,75,4,26,12,0,12.25,0,0,0,0
2022-06-08,172.092559591503,149.850849096933,3.25783679357849,2.78117478303463,77,2,26,0,0,12.25,0,0,0,0
2022-06-09,172.421458811331,151.389392234068,0.328899219827946,1.53854313713549,78,1,23,-3,0,9.85000000000002,0,0,0,0
2022-06-10,176.213573237038,154.0508974095,3.79211442570735,2.66150517543187,79,1,23,0,0,11.45,0,0,0,0
2022-06-11,177.20438875778,156.16270476528,0.990815520741194,2.11180735577963,80,1,23,0,0.8,9.85000000000002,0,0,0,0
2022-06-12,178.29029960921,158.680839866285,1.08591085143092,2.51813510100567,88,8,47,24,11.7,7.35000000000002,0,0,0,0
2022-06-13,180.647693476658,161.909221246964,2.3573938674478,3.22838138067902,87,-1,25,-22,1.7,5.55000000000001,0,0,0,0
2022-06-14,184.026276216589,165.682544066198,3.37858273993106,3.77332281923353,82,-5,12,-13,0.7,5.85000000000002,0,0,0,0
2022-06-15,188.17575368547,169.835503482867,4.14947746888089,4.1529594166694,78,-4,11,-1,0,6.25,0,0,0,0
2022-06-16,192.845831739767,174.202794655854,4.67007805429719,4.36729117298651,76,-2,15,4,1,8.95000000000005,0,0,0,0
2022-06-17,197.786216235947,178.619112744039,4.94038449618003,4.41631808818494,76,0,0,-15,0.1,8.95000000000005,0,0,0,0
2022-06-18,202.746613030477,182.919152906303,4.96039679452935,4.30004016226462,75,-1,0,0,3.8,8.05000000000001,0,0,0,0
2022-06-19,207.476727979822,186.937610301529,4.73011494934519,4.0184573952256,75,0,13,13,1.8,4.05000000000001,0,0,0,0
2022-06-20,211.726266940449,190.509180088597,4.24953896062755,3.57156978706783,74,-1,13,0,0,7.75,0,0,0,0
2022-06-21,215.244935768826,193.468557426388,3.51866882837638,2.95937733779141,74,0,18,5,0,10.55,0,0,0,0
2022-06-22,218.353177334406,196.240077018975,3.10824156558027,2.77151959258711,73,-1,12,-6,0.3,7.35000000000002,0,0,0,0
2022-06-23,222.550198515729,200.22167490827,4.19702118132312,3.9815978892949,72,-1,15,3,0,8.75,0,0,0,0
2022-06-24,226.358676689505,203.37257813217,3.80847817377588,3.15090322390037,72,0,16,1,0,11.65,0,0,0,0
2022-06-25,230.175676651541,206.929295530472,3.81699996203596,3.55671739830137,74,2,21,5,0,17.35,0,0,0,0
2022-06-26,232.987364528836,209.20192021437,2.81168787729482,2.27262468389856,73,-1,15,-6,0,15.25,0,0,0,0
2022-06-27,234.785417231176,211.306993182617,1.7980527023405,2.10507296824673,73,0,19,4,0.6,14.45,0,0,0,0
2022-06-28,240.213865499857,214.294536916122,5.42844826868108,2.98754373350479,79,6,35,16,6.9,10.05,0,0,0,0
2022-06-29,241.00457717697,217.538299539072,0.790711677112398,3.24376262294987,75,-4,9,-26,0,10.45,0,0,0,0
2022-06-30,245.170291902089,220.298760546778,4.16571472511953,2.76046100770588,73,-2,14,5,0,14.75,0,0,0,0
2022-07-01,247.923364081764,222.528847036765,2.75307217967432,2.23008648998785,73,0,16,2,0,17.05,0,0,0,0
2022-07-02,250.479076808228,224.441426823069,2.55571272646429,1.91257978630372,73,0,18,2,0.4,15.35,0,0,0,0
2022-07-03,253.038307213369,226.882955227485,2.55923040514114,2.44152840441609,71,-2,11,-7,0.9,9.55000000000001,0,0,0,0
2022-07-04,255.935593682132,229.267250399444,2.89728646876259,2.38429517195834,70,-1,12,1,2,7.85000000000002,0,0,0,0
2022-07-05,259.171677535291,231.146476881677,3.2360838531593,1.87922648223358,68,-2,7,-5,0.1,7.35000000000002,0,0,0,0
2022-07-06,261.315019821439,233.394150299127,2.14334228614831,2.24767341744936,66,-2,5,-2,0.3,6.15000000000003,0,0,0,0
2022-07-07,263.909630811729,236.465537541057,2.59461099028948,3.07138724193078,65,-1,7,2,2,6.55000000000001,0,0,0,0
2022-07-08,265.706040375839,238.422145960057,1.79640956410969,1.95660841899942,63,-2,4,-3,0.4,7.25,0,0,0,0
2022-07-09,268.782129724258,240.678301081494,3.07608934841943,2.25615512143756,63,0,9,5,2.2,7.65000000000003,0,0,0,0
2022-07-10,270.376456800351,242.844229900355,1.59432707609318,2.16592881886106,61,-2,2,-7,0.2,5.85000000000002,0,0,0,0
2022-07-11,275.261754191047,244.010051484271,4.88529739069537,1.16582158391515,60,-1,3,1,0,9.05000000000001,0,0,0,0
2022-07-12,274.730327546169,246.235312140765,-0.531426644877513,2.22526065649453,59,-1,5,2,0,12.65,0,0,0,0
2022-07-13,276.311115281092,247.77036064741,1.58078773492326,1.5350485066449,60,1,11,6,2.7,10.95,0,0,0,0
2022-07-14,278.056877109715,249.792300967308,1.74576182862228,2.02194031989757,61,1,9,-2,1.1,7.25,0,0,0,0
2022-07-15,281.06809887644,251.360744780484,3.01122176672533,1.56844381317615,59,-2,2,-7,0.4,5.95000000000005,0,0,0,0
2022-07-16,282.748111176274,252.84700616404,1.68001229983406,1.48626138355581,60,1,7,5,3.7,6.05000000000001,0,0,0,0
2022-07-17,282.997482079687,254.388747714892,0.249370903412625,1.54174155085249,59,-1,4,-3,0.2,7.05000000000001,0,0,0,0
2022-07-18,285.163113724274,255.758418056086,2.16563164458762,1.36967034119354,60,1,9,5,2.8,8.55000000000001,0,0,0,0
2022-07-19,286.749152111834,256.405954267088,1.58603838756022,0.64753621100229,59,-1,2,-7,0,9.55000000000001,0,0,0,0
2022-07-20,287.7508462143,257.847223295417,1.00169410246519,1.44126902832909,57,-2,4,2,0,16.05,0,0,0,0
2022-07-21,290.484066453283,259.952687461335,2.73322023898345,2.10546416591831,63,6,21,17,8,15.25,0,0,0,0
2022-07-22,293.061375957853,260.876146840609,2.57730950456965,0.923459379273709,60,-3,2,-19,0,10.75,0,0,0,0
2022-07-23,292.359163402391,262.238252179323,-0.702212555462097,1.36210533871389,59,-1,3,1,0,13.75,0,0,0,0
2022-07-24,293.769239729817,263.195294543986,1.41007632742657,0.95704236466355,57,-2,2,-1,0,11.25,0,0,0,0
2022-07-25,295.509017288489,264.192314015147,1.73977755867224,0.997019471160456,60,3,15,13,3.9,11.25,0,0,0,0
2022-07-26,296.019908638374,266.078001035874,0.510891349884275,1.88568702072678,66,6,27,12,9.4,10.25,0,0,0,0
2022-07-27,298.286181815676,266.655440375371,2.26627317730237,0.577439339497744,64,-2,5,-22,1.5,7.15000000000003,0,0,0,0
2022-07-28,299.227531593607,268.556675287505,0.94134977793135,1.9012349121341,61,-3,1,-4,0,7.65000000000003,0,0,0,0
2022-07-29,301.536322865576,269.576168351879,2.30879127196886,1.01949306437376,59,-2,2,1,0,10.95,0,0,0,0
2022-07-30,304.007266675028,270.943084428986,2.47094380945146,1.36691607710628,58,-1,3,1,0,13.35,0,0,0,0
2022-07-31,303.832645948204,271.992291981021,-0.174620726823548,1.0492075520358,57,-1,3,0,0.1,12.65,0,0,0,0
2022-08-01,305.878330829255,273.428242521127,2.04568488105048,1.43595054010581,56,-1,1,-2,2.6,9.45000000000005,0,0,0,0
2022-08-02,306.48148095334,274.095787070942,0.603150124085687,0.667544549815148,56,0,1,0,0.3,7.35000000000002,0,0,0,0
2022-08-03,307.175681187129,276.258540908069,0.694200233788649,2.16275383712656,61,5,19,18,8.1,9.95000000000005,0,0,0,0
2022-08-04,310.666117582402,277.879798701205,3.4904363952727,1.62125779313578,70,9,36,17,15.5,10.75,0,0,0,0
2022-08-05,313.174181031891,280.34430619607,2.5080634494891,2.46450749486564,72,2,18,-18,5.5,8.05000000000001,0,0,0,0
2022-08-06,316.247009872564,283.225912915554,3.07282884067359,2.8816067194839,68,-4,2,-16,0.2,6.35000000000002,0,0,0,0
2022-08-07,316.890452361886,285.191480565386,0.643442489321899,1.96556764983148,64,-4,1,-1,1.9,6.35000000000002,0,0,0,0
2022-08-08,322.488486909802,288.782028621664,5.59803454791546,3.59054805627841,64,0,10,9,4,7.95000000000005,0,0,0,0
2022-08-09,323.445524255593,290.869534517864,0.957037345791548,2.08750589620007,61,-3,0,-10,0.2,10.55,0,0,0,0
2022-08-10,327.60223411566,293.814064979169,4.15670986006626,2.94453046130496,59,-2,2,2,0,11.45,0,0,0,0
2022-08-11,330.85633366535,295.820171718415,3.25409954969058,2.00610673924643,57,-2,1,-1,0.1,12.85,0,0,0,0
2022-08-12,331.795353678886,298.353435515612,0.939020013535696,2.53326379719692,56,-1,1,0,0,13.15,0,0,0,0
2022-08-13,334.802419402929,300.193606922218,3.007065724043,1.84017140660541,54,-2,0,-1,0,12.45,0,0,0,0
2022-08-14,337.740153176574,302.193798917231,2.93773377364511,2.00019199501338,53,-1,0,0,0,13.15,0,0,0,0
2022-08-15,340.87087751457,304.50526792237,3.13072433799607,2.31146900513841,52,-1,1,1,0,16.45,0,0,0,0
2022-08-16,342.713466830959,307.103269268835,1.84258931638857,2.59800134646576,51,-1,1,0,0.4,15.85,0,0,0,0
2022-08-17,345.200138052255,308.65848191159,2.48667122129666,1.55521264275444,59,8,29,28,13.7,14.75,0,0,0,0
2022-08-18,349.607333160691,311.368577097126,4.40719510843627,2.71009518553637,58,-1,3,-26,0.1,9.95000000000005,0,0,0,0
2022-08-19,352.003365940888,314.022939154544,2.39603278019604,2.65436205741759,56,-2,0,-3,0,12.95,0,0,0,0
2022-08-20,356.361287287919,317.807201540983,4.35792134703138,3.78426238643942,55,-1,4,4,4,11.95,0,0,0,0
2022-08-21,356.370558525315,320.328895171552,0.00927123739614899,2.52169363056834,56,1,7,3,3.3,10.75,0,0,0,0
2022-08-22,356.596814278177,323.067002903701,0.226255752862244,2.73810773214984,56,0,0,-7,6.1,7.25,0,0,0,0
2022-08-23,358.557024518231,326.486167714729,1.9602102400533,3.41916481102805,56,0,0,0,0,7.75,0,0,0,0
2022-08-24,361.925281608885,330.413947423299,3.36825709065454,3.92777970856923,54,-2,0,0,0,12.75,0,0,0,0
2022-08-25,366.375677913551,334.677899848073,4.45039630466579,4.26395242477406,54,0,0,0,0,14.25,0,0,0,0
2022-08-26,371.582305795638,339.105582807715,5.20662788208705,4.42768295964191,54,0,7,7,4.4,14.15,0,0,0,0
2022-08-27,377.219257618557,343.524554120888,5.63695182291855,4.4189713131733,57,3,13,6,16.9,10.35,0,0,0,0
2022-08-28,382.960625745717,347.762371606256,5.74136812716006,4.23781748536794,55,-2,0,-13,0,7.75,0,0,0,0
2022-08-29,388.480502540528,351.646593082482,5.51987679481158,3.88422147622578,53,-2,0,0,0,9.55000000000001,0,0,0,0
2022-08-30,393.452980366402,355.004776368229,4.9724778258734,3.35818328574709,52,-1,0,0,0,10.75,0,0,0,0
2022-08-31,397.552151586747,357.66447928216,4.09917122034517,2.65970291393165,51,-1,0,0,0,10.35,0,0,0,0
